Date,Gold,Bitcoin,Ibovespa,Valor IPCA
2017-05-26,1267.5999755859375,2202.419921875,64085.0,0.31
2017-05-30,1262.0999755859375,2175.469970703125,63962.0,0.31
2017-05-31,1272.0,2286.409912109375,62711.0,0.31
2017-06-01,1267.0,2407.8798828125,62289.0,-0.23
2017-06-02,1276.800048828125,2488.550048828125,62511.0,-0.23
2017-06-05,1279.300048828125,2686.81005859375,62450.0,-0.23
2017-06-06,1294.4000244140625,2863.199951171875,62955.0,-0.23
2017-06-07,1290.0999755859375,2732.159912109375,63171.0,-0.23
2017-06-08,1276.300048828125,2805.6201171875,62756.0,-0.23
2017-06-09,1268.5,2823.81005859375,62211.0,-0.23
2017-06-12,1266.0999755859375,2659.6298828125,61700.0,-0.23
2017-06-13,1265.800048828125,2717.02001953125,61829.0,-0.23
2017-06-14,1272.800048828125,2506.3701171875,61923.0,-0.23
2017-06-16,1254.0,2518.56005859375,61626.0,-0.23
2017-06-19,1244.199951171875,2589.60009765625,62014.0,-0.23
2017-06-20,1241.0,2721.7900390625,60766.0,-0.23
2017-06-21,1243.4000244140625,2689.10009765625,60762.0,-0.23
2017-06-22,1247.5999755859375,2705.409912109375,61272.0,-0.23
2017-06-23,1256.199951171875,2744.909912109375,61087.0,-0.23
2017-06-26,1246.300048828125,2478.449951171875,62188.0,-0.23
2017-06-27,1246.4000244140625,2552.449951171875,61675.0,-0.23
2017-06-28,1248.0,2574.7900390625,62018.0,-0.23
2017-06-29,1244.199951171875,2539.320068359375,62239.0,-0.23
2017-06-30,1240.699951171875,2480.840087890625,62900.0,-0.23
2017-07-03,1217.9000244140625,2564.06005859375,63280.0,0.24
2017-07-05,1220.4000244140625,2601.989990234375,63154.0,0.24
2017-07-06,1222.199951171875,2608.56005859375,62470.0,0.24
2017-07-07,1208.5999755859375,2518.659912109375,62322.0,0.24
2017-07-10,1212.0999755859375,2372.56005859375,63025.0,0.24
2017-07-11,1213.5999755859375,2337.7900390625,63832.0,0.24
2017-07-12,1218.0999755859375,2398.840087890625,64836.0,0.24
2017-07-13,1216.300048828125,2357.89990234375,65178.0,0.24
2017-07-14,1226.5999755859375,2233.340087890625,65436.0,0.24
2017-07-17,1232.800048828125,2228.409912109375,65212.0,0.24
2017-07-18,1241.0999755859375,2318.8798828125,65338.0,0.24
2017-07-19,1241.199951171875,2273.429931640625,65180.0,0.24
2017-07-20,1244.800048828125,2817.60009765625,64938.0,0.24
2017-07-21,1254.300048828125,2667.760009765625,64684.0,0.24
2017-07-24,1253.9000244140625,2754.860107421875,65100.0,0.24
2017-07-25,1251.699951171875,2576.47998046875,65668.0,0.24
2017-07-26,1249.0,2529.449951171875,65011.0,0.24
2017-07-27,1259.5999755859375,2671.780029296875,65277.0,0.24
2017-07-28,1268.4000244140625,2809.010009765625,65497.0,0.24
2017-07-31,1266.5999755859375,2875.340087890625,65920.0,0.24
2017-08-01,1272.5999755859375,2718.260009765625,66516.0,0.19
2017-08-02,1271.800048828125,2710.669921875,67136.0,0.19
2017-08-03,1267.800048828125,2804.72998046875,66777.0,0.19
2017-08-04,1258.300048828125,2895.889892578125,66898.0,0.19
2017-08-07,1258.199951171875,3378.93994140625,67940.0,0.19
2017-08-08,1256.4000244140625,3419.93994140625,67899.0,0.19
2017-08-09,1273.0,3342.469970703125,67671.0,0.19
2017-08-10,1283.699951171875,3381.280029296875,66992.0,0.19
2017-08-11,1287.699951171875,3650.6201171875,67359.0,0.19
2017-08-14,1284.199951171875,4325.1298828125,68285.0,0.19
2017-08-15,1273.699951171875,4181.93017578125,68355.0,0.19
2017-08-16,1276.9000244140625,4376.6298828125,68594.0,0.19
2017-08-17,1286.4000244140625,4331.68994140625,67977.0,0.19
2017-08-18,1285.699951171875,4160.6201171875,68715.0,0.19
2017-08-21,1290.800048828125,4001.739990234375,68635.0,0.19
2017-08-22,1285.0999755859375,4100.52001953125,70011.0,0.19
2017-08-23,1288.9000244140625,4151.52001953125,70478.0,0.19
2017-08-24,1286.5,4334.68017578125,71133.0,0.19
2017-08-25,1292.5,4371.60009765625,71074.0,0.19
2017-08-28,1309.699951171875,4382.66015625,71017.0,0.19
2017-08-29,1313.0999755859375,4579.02001953125,71330.0,0.19
2017-08-30,1308.0999755859375,4565.2998046875,70886.0,0.19
2017-08-31,1316.199951171875,4703.39013671875,70835.0,0.19
2017-09-01,1324.5,4892.009765625,71923.0,0.16
2017-09-05,1339.199951171875,4376.52978515625,72151.0,0.16
2017-09-06,1333.9000244140625,4597.1201171875,73412.0,0.16
2017-09-08,1346.0,4228.75,73079.0,0.16
2017-09-11,1331.0,4161.27001953125,74319.0,0.16
2017-09-12,1328.0,4130.81005859375,74539.0,0.16
2017-09-13,1323.4000244140625,3882.590087890625,74788.0,0.16
2017-09-14,1324.699951171875,3154.949951171875,74657.0,0.16
2017-09-15,1320.4000244140625,3637.52001953125,75757.0,0.16
2017-09-18,1306.300048828125,4065.199951171875,75990.0,0.16
2017-09-19,1306.199951171875,3924.969970703125,75974.0,0.16
2017-09-20,1312.0,3905.949951171875,76004.0,0.16
2017-09-21,1290.5999755859375,3631.0400390625,75604.0,0.16
2017-09-22,1293.300048828125,3630.699951171875,75390.0,0.16
2017-09-25,1306.800048828125,3926.070068359375,74443.0,0.16
2017-09-26,1297.0,3892.35009765625,74319.0,0.16
2017-09-27,1283.4000244140625,4200.669921875,73797.0,0.16
2017-09-28,1285.5,4174.72998046875,73567.0,0.16
2017-09-29,1281.5,4163.06982421875,74294.0,0.16
2017-10-02,1272.699951171875,4409.31982421875,74360.0,0.42
2017-10-03,1271.5,4317.47998046875,76763.0,0.42
2017-10-04,1273.699951171875,4229.35986328125,76591.0,0.42
2017-10-05,1269.9000244140625,4328.41015625,76618.0,0.42
2017-10-06,1271.5999755859375,4370.81005859375,76055.0,0.42
2017-10-09,1281.800048828125,4772.02001953125,75727.0,0.42
2017-10-10,1290.5999755859375,4781.990234375,76897.0,0.42
2017-10-11,1285.800048828125,4826.47998046875,76660.0,0.42
2017-10-13,1301.5,5647.2099609375,76990.0,0.42
2017-10-16,1299.9000244140625,5725.58984375,76892.0,0.42
2017-10-17,1283.0,5605.509765625,76201.0,0.42
2017-10-18,1279.9000244140625,5590.68994140625,76591.0,0.42
2017-10-19,1286.9000244140625,5708.52001953125,76283.0,0.42
2017-10-20,1277.4000244140625,6011.4501953125,76391.0,0.42
2017-10-23,1277.699951171875,5930.31982421875,75413.0,0.42
2017-10-24,1275.0,5526.64013671875,76350.0,0.42
2017-10-25,1275.4000244140625,5750.7998046875,76671.0,0.42
2017-10-26,1266.300048828125,5904.830078125,75896.0,0.42
2017-10-27,1268.5,5780.89990234375,75976.0,0.42
2017-10-30,1274.0999755859375,6130.52978515625,74800.0,0.42
2017-10-31,1267.0,6468.39990234375,74308.0,0.42
2017-11-01,1274.0999755859375,6767.31005859375,73824.0,0.28
2017-11-03,1266.5,7207.759765625,73915.0,0.28
2017-11-06,1279.4000244140625,7022.759765625,74311.0,0.28
2017-11-07,1273.699951171875,7144.3798828125,72415.0,0.28
2017-11-08,1281.5999755859375,7459.68994140625,74363.0,0.28
2017-11-09,1285.5999755859375,7143.580078125,72931.0,0.28
2017-11-10,1272.4000244140625,6618.14013671875,72166.0,0.28
2017-11-13,1277.300048828125,6559.490234375,72475.0,0.28
2017-11-14,1281.5,6635.75,70827.0,0.28
2017-11-16,1277.4000244140625,7871.68994140625,72512.0,0.28
2017-11-17,1295.800048828125,7708.990234375,73437.0,0.28
2017-11-21,1281.0999755859375,8071.259765625,74595.0,0.28
2017-11-22,1291.5999755859375,8253.5498046875,74519.0,0.28
2017-11-24,1286.699951171875,8253.6904296875,74157.0,0.28
2017-11-27,1293.800048828125,9818.349609375,74059.0,0.28
2017-11-28,1294.699951171875,10058.7998046875,74140.0,0.28
2017-11-29,1282.0999755859375,9888.6103515625,72700.0,0.28
2017-11-30,1273.199951171875,10233.599609375,71971.0,0.28
2017-12-01,1278.800048828125,10975.599609375,72264.0,0.44
2017-12-04,1274.300048828125,11657.2001953125,73090.0,0.44
2017-12-05,1261.5999755859375,11916.7001953125,72546.0,0.44
2017-12-06,1262.800048828125,14291.5,73268.0,0.44
2017-12-07,1249.800048828125,17899.69921875,72487.0,0.44
2017-12-08,1245.199951171875,16569.400390625,72732.0,0.44
2017-12-11,1243.699951171875,16936.80078125,72800.0,0.44
2017-12-12,1238.5,17415.400390625,73814.0,0.44
2017-12-13,1245.4000244140625,16408.19921875,72914.0,0.44
2017-12-14,1253.800048828125,16564.0,72429.0,0.44
2017-12-15,1254.300048828125,17706.900390625,72608.0,0.44
2017-12-18,1262.199951171875,19114.19921875,73115.0,0.44
2017-12-19,1260.699951171875,17776.69921875,72680.0,0.44
2017-12-20,1266.0999755859375,16624.599609375,73367.0,0.44
2017-12-21,1267.300048828125,15802.900390625,75133.0,0.44
2017-12-22,1275.4000244140625,13831.7998046875,75187.0,0.44
2017-12-26,1284.0999755859375,16099.7998046875,75688.0,0.44
2017-12-27,1287.0,15838.5,76073.0,0.44
2017-12-28,1294.0999755859375,14606.5,76402.0,0.44
2017-12-29,1306.300048828125,14656.2001953125,76402.0,0.44
2018-01-02,1313.699951171875,14982.099609375,77891.0,0.38
2018-01-03,1316.199951171875,15201.0,77995.0,0.38
2018-01-04,1319.4000244140625,15599.2001953125,78647.0,0.38
2018-01-05,1320.300048828125,17429.5,79071.0,0.38
2018-01-08,1318.5999755859375,15170.099609375,79379.0,0.38
2018-01-09,1311.699951171875,14595.400390625,78864.0,0.38
2018-01-10,1317.4000244140625,14973.2998046875,78201.0,0.38
2018-01-11,1320.5999755859375,13405.7998046875,79365.0,0.38
2018-01-12,1333.4000244140625,13980.599609375,79349.0,0.38
2018-01-16,1335.4000244140625,11490.5,79832.0,0.38
2018-01-17,1338.0,11188.599609375,81189.0,0.38
2018-01-18,1326.0,11474.900390625,80963.0,0.38
2018-01-19,1331.9000244140625,11607.400390625,81220.0,0.38
2018-01-22,1330.9000244140625,10931.400390625,81675.0,0.38
2018-01-23,1335.699951171875,10868.400390625,80678.0,0.38
2018-01-24,1355.9000244140625,11359.400390625,83680.0,0.38
2018-01-26,1351.5999755859375,11171.400390625,85531.0,0.38
2018-01-30,1335.4000244140625,10106.2998046875,84482.0,0.38
2018-01-31,1339.0,10221.099609375,84913.0,0.38
2018-02-01,1344.300048828125,9170.5400390625,85495.0,0.33
2018-02-02,1333.699951171875,8830.75,84041.0,0.33
2018-02-05,1333.0,6955.27001953125,81861.0,0.33
2018-02-06,1326.0999755859375,7754.0,83894.0,0.33
2018-02-07,1311.5999755859375,7621.2998046875,82767.0,0.33
2018-02-08,1316.9000244140625,8265.58984375,81533.0,0.33
2018-02-09,1313.0999755859375,8736.98046875,80899.0,0.33
2018-02-14,1355.5,9494.6298828125,83543.0,0.33
2018-02-15,1352.0999755859375,10166.400390625,84291.0,0.33
2018-02-16,1353.199951171875,10233.900390625,84525.0,0.33
2018-02-20,1328.800048828125,11403.7001953125,85804.0,0.33
2018-02-21,1330.0,10690.400390625,86052.0,0.33
2018-02-22,1330.5999755859375,10005.0,86686.0,0.33
2018-02-23,1328.199951171875,10301.099609375,87293.0,0.33
2018-02-26,1330.699951171875,10366.7001953125,87653.0,0.33
2018-02-27,1315.5,10725.599609375,86935.0,0.33
2018-02-28,1315.5,10397.900390625,85481.0,0.33
2018-03-01,1302.9000244140625,10951.0,85378.0,0.25
2018-03-02,1321.0999755859375,11086.400390625,85761.0,0.25
2018-03-05,1318.0999755859375,11573.2998046875,86023.0,0.25
2018-03-06,1333.5999755859375,10779.900390625,85653.0,0.25
2018-03-07,1326.0,9965.5703125,85484.0,0.25
2018-03-08,1319.9000244140625,9395.009765625,84985.0,0.25
2018-03-09,1322.4000244140625,9337.5498046875,86371.0,0.25
2018-03-12,1319.4000244140625,9205.1201171875,86900.0,0.25
2018-03-13,1325.9000244140625,9194.849609375,86384.0,0.25
2018-03-14,1324.4000244140625,8269.8095703125,86051.0,0.25
2018-03-15,1316.800048828125,8300.8603515625,84928.0,0.25
2018-03-16,1311.300048828125,8338.349609375,84886.0,0.25
2018-03-19,1316.800048828125,8630.650390625,83913.0,0.25
2018-03-20,1311.0999755859375,8913.4697265625,84164.0,0.25
2018-03-21,1320.699951171875,8929.2802734375,84977.0,0.25
2018-03-22,1326.5999755859375,8728.4697265625,84768.0,0.25
2018-03-23,1349.300048828125,8879.6201171875,84377.0,0.25
2018-03-26,1354.4000244140625,8209.400390625,85088.0,0.25
2018-03-27,1341.300048828125,7833.0400390625,83808.0,0.25
2018-03-28,1324.199951171875,7954.47998046875,83874.0,0.25
2018-03-29,1322.800048828125,7165.7001953125,85366.0,0.25
2018-04-02,1342.0999755859375,7083.7998046875,84666.0,0.14
2018-04-03,1332.800048828125,7456.10986328125,84623.0,0.14
2018-04-04,1335.800048828125,6853.83984375,84360.0,0.14
2018-04-05,1324.300048828125,6811.47021484375,85210.0,0.14
2018-04-06,1331.9000244140625,6636.31982421875,84820.0,0.14
2018-04-09,1336.300048828125,6770.72998046875,83307.0,0.14
2018-04-10,1342.0,6834.759765625,84510.0,0.14
2018-04-11,1356.5,6968.31982421875,85246.0,0.14
2018-04-12,1338.4000244140625,7889.25,85444.0,0.14
2018-04-13,1344.800048828125,7895.9599609375,84334.0,0.14
2018-04-16,1347.5,8058.669921875,82862.0,0.14
2018-04-17,1347.199951171875,7902.08984375,84086.0,0.14
2018-04-18,1351.199951171875,8163.419921875,85776.0,0.14
2018-04-19,1346.800048828125,8294.3095703125,85824.0,0.14
2018-04-20,1336.699951171875,8845.830078125,85550.0,0.14
2018-04-23,1322.5,8930.8798828125,85602.0,0.14
2018-04-24,1331.4000244140625,9697.5,85469.0,0.14
2018-04-25,1321.199951171875,8845.740234375,85044.0,0.14
2018-04-26,1316.300048828125,9281.509765625,86383.0,0.14
2018-04-27,1320.300048828125,8987.0498046875,86445.0,0.14
2018-04-30,1316.199951171875,9240.5498046875,86115.0,0.14
2018-05-02,1302.5999755859375,9235.919921875,84547.0,0.31
2018-05-03,1310.699951171875,9743.8603515625,83288.0,0.31
2018-05-04,1312.699951171875,9700.759765625,83118.0,0.31
2018-05-07,1312.199951171875,9373.009765625,82714.0,0.31
2018-05-08,1312.0,9234.8203125,82956.0,0.31
2018-05-09,1311.300048828125,9325.1796875,84265.0,0.31
2018-05-10,1320.800048828125,9043.9404296875,85861.0,0.31
2018-05-11,1319.0,8441.490234375,85220.0,0.31
2018-05-14,1316.5,8716.7900390625,85232.0,0.31
2018-05-15,1288.9000244140625,8510.3798828125,85130.0,0.31
2018-05-16,1290.199951171875,8368.830078125,86537.0,0.31
2018-05-17,1288.199951171875,8094.31982421875,83622.0,0.31
2018-05-18,1290.199951171875,8250.9697265625,83082.0,0.31
2018-05-21,1290.199951171875,8418.990234375,81815.0,0.31
2018-05-22,1291.699951171875,8041.77978515625,82739.0,0.31
2018-05-23,1289.300048828125,7557.81982421875,80867.0,0.31
2018-05-24,1303.699951171875,7587.33984375,80122.0,0.31
2018-05-25,1303.300048828125,7480.14013671875,78898.0,0.31
2018-05-29,1298.699951171875,7472.58984375,76072.0,0.31
2018-05-30,1301.5,7406.52001953125,76754.0,0.31
2018-06-01,1294.800048828125,7541.4501953125,77240.0,-0.23
2018-06-04,1293.0999755859375,7514.47021484375,78596.0,-0.23
2018-06-05,1297.5,7633.759765625,76642.0,-0.23
2018-06-06,1297.0999755859375,7653.97998046875,76117.0,-0.23
2018-06-07,1298.699951171875,7678.240234375,73851.0,-0.23
2018-06-08,1298.0999755859375,7624.919921875,72942.0,-0.23
2018-06-11,1298.9000244140625,6906.919921875,72308.0,-0.23
2018-06-12,1295.0999755859375,6582.35986328125,72754.0,-0.23
2018-06-13,1296.9000244140625,6349.89990234375,72122.0,-0.23
2018-06-14,1304.0,6675.35009765625,71421.0,-0.23
2018-06-15,1274.5999755859375,6456.580078125,70758.0,-0.23
2018-06-18,1276.199951171875,6734.81982421875,69815.0,-0.23
2018-06-19,1275.5999755859375,6769.93994140625,71394.0,-0.23
2018-06-20,1271.199951171875,6776.5498046875,72123.0,-0.23
2018-06-21,1267.199951171875,6729.740234375,70075.0,-0.23
2018-06-22,1267.4000244140625,6083.68994140625,70641.0,-0.23
2018-06-25,1265.5999755859375,6249.18017578125,70953.0,-0.23
2018-06-26,1256.5999755859375,6093.669921875,71405.0,-0.23
2018-06-27,1252.800048828125,6157.1298828125,70609.0,-0.23
2018-06-28,1247.800048828125,5903.43994140625,71767.0,-0.23
2018-06-29,1251.300048828125,6218.2998046875,72763.0,-0.23
2018-07-02,1239.800048828125,6614.18017578125,72840.0,0.24
2018-07-03,1251.5999755859375,6529.58984375,73668.0,0.24
2018-07-05,1257.300048828125,6639.14013671875,74553.0,0.24
2018-07-06,1254.300048828125,6673.5,75010.0,0.24
2018-07-10,1253.800048828125,6329.9501953125,74862.0,0.24
2018-07-11,1242.800048828125,6394.7099609375,74399.0,0.24
2018-07-12,1245.0,6228.81005859375,75856.0,0.24
2018-07-13,1239.5999755859375,6238.0498046875,76594.0,0.24
2018-07-16,1238.0999755859375,6741.75,76653.0,0.24
2018-07-17,1225.699951171875,7321.0400390625,78130.0,0.24
2018-07-18,1226.300048828125,7370.77978515625,77363.0,0.24
2018-07-19,1222.4000244140625,7466.85986328125,77487.0,0.24
2018-07-20,1229.5,7354.1298828125,78571.0,0.24
2018-07-23,1224.0,7711.10986328125,77996.0,0.24
2018-07-24,1223.9000244140625,8424.26953125,79155.0,0.24
2018-07-25,1231.4000244140625,8181.39013671875,80218.0,0.24
2018-07-26,1225.300048828125,7951.580078125,79405.0,0.24
2018-07-27,1222.5999755859375,8165.009765625,79866.0,0.24
2018-07-30,1221.300048828125,8180.47998046875,80276.0,0.24
2018-07-31,1223.699951171875,7780.43994140625,79220.0,0.24
2018-08-01,1217.9000244140625,7624.91015625,79302.0,0.19
2018-08-02,1210.5999755859375,7567.14990234375,79637.0,0.19
2018-08-03,1214.199951171875,7434.39013671875,81435.0,0.19
2018-08-06,1208.5999755859375,6951.7998046875,81051.0,0.19
2018-08-07,1209.5999755859375,6753.1201171875,80347.0,0.19
2018-08-08,1212.5999755859375,6305.7998046875,79152.0,0.19
2018-08-09,1211.9000244140625,6568.22998046875,78768.0,0.19
2018-08-10,1211.0999755859375,6184.7099609375,76514.0,0.19
2018-08-13,1191.300048828125,6297.56982421875,77496.0,0.19
2018-08-14,1193.0,6199.7099609375,78602.0,0.19
2018-08-15,1177.5,6308.52001953125,77078.0,0.19
2018-08-16,1176.199951171875,6334.72998046875,76819.0,0.19
2018-08-17,1176.5,6580.6298828125,76029.0,0.19
2018-08-20,1186.800048828125,6308.52978515625,76328.0,0.19
2018-08-21,1192.5999755859375,6488.759765625,75180.0,0.19
2018-08-22,1196.300048828125,6376.7099609375,76902.0,0.19
2018-08-23,1187.0,6534.8798828125,75634.0,0.19
2018-08-24,1206.300048828125,6719.9599609375,76262.0,0.19
2018-08-27,1209.0,6884.64013671875,77930.0,0.19
2018-08-28,1207.4000244140625,7096.27978515625,77473.0,0.19
2018-08-29,1204.5,7047.16015625,78389.0,0.19
2018-08-30,1197.699951171875,6978.22998046875,76404.0,0.19
2018-08-31,1200.300048828125,7037.580078125,76678.0,0.19
2018-09-04,1192.699951171875,7361.66015625,74712.0,0.16
2018-09-05,1194.9000244140625,6792.830078125,75092.0,0.16
2018-09-06,1197.9000244140625,6529.169921875,76416.0,0.16
2018-09-10,1193.0,6329.7001953125,76436.0,0.16
2018-09-11,1195.4000244140625,6321.2001953125,74657.0,0.16
2018-09-12,1204.699951171875,6351.7998046875,75125.0,0.16
2018-09-13,1202.0,6517.31005859375,74687.0,0.16
2018-09-14,1195.0,6512.7099609375,75429.0,0.16
2018-09-17,1199.699951171875,6281.2001953125,76789.0,0.16
2018-09-18,1196.800048828125,6371.2998046875,78314.0,0.16
2018-09-19,1202.199951171875,6398.5400390625,78169.0,0.16
2018-09-20,1206.199951171875,6519.669921875,78116.0,0.16
2018-09-21,1196.199951171875,6734.9501953125,79444.0,0.16
2018-09-24,1199.300048828125,6595.41015625,77984.0,0.16
2018-09-25,1200.0,6446.47021484375,78630.0,0.16
2018-09-26,1194.0,6495.0,78656.0,0.16
2018-09-27,1182.300048828125,6676.75,80000.0,0.16
2018-09-28,1191.5,6644.1298828125,79342.0,0.16
2018-10-01,1187.0999755859375,6589.6201171875,78624.0,0.42
2018-10-02,1202.4000244140625,6556.10009765625,81612.0,0.42
2018-10-03,1198.300048828125,6502.58984375,83273.0,0.42
2018-10-04,1197.199951171875,6576.68994140625,82953.0,0.42
2018-10-05,1201.199951171875,6622.47998046875,82322.0,0.42
2018-10-08,1184.4000244140625,6652.22998046875,86084.0,0.42
2018-10-09,1187.199951171875,6642.64013671875,86088.0,0.42
2018-10-10,1189.300048828125,6585.52978515625,83679.0,0.42
2018-10-11,1223.5,6256.240234375,82921.0,0.42
2018-10-15,1226.4000244140625,6596.5400390625,83360.0,0.42
2018-10-16,1227.300048828125,6596.10986328125,85718.0,0.42
2018-10-17,1223.699951171875,6544.43017578125,85764.0,0.42
2018-10-18,1226.5,6476.7099609375,83847.0,0.42
2018-10-19,1225.300048828125,6465.41015625,84220.0,0.42
2018-10-22,1221.199951171875,6487.16015625,85597.0,0.42
2018-10-23,1233.4000244140625,6475.740234375,85300.0,0.42
2018-10-24,1227.800048828125,6495.83984375,83064.0,0.42
2018-10-25,1229.0999755859375,6476.2900390625,84084.0,0.42
2018-10-26,1232.5,6474.75,85720.0,0.42
2018-10-29,1224.5,6332.6298828125,83797.0,0.42
2018-10-30,1222.5999755859375,6334.27001953125,86886.0,0.42
2018-10-31,1212.300048828125,6317.60986328125,87424.0,0.42
2018-11-01,1236.0,6377.77978515625,88419.0,0.28
2018-11-05,1229.800048828125,6419.66015625,89598.0,0.28
2018-11-06,1223.800048828125,6461.009765625,88669.0,0.28
2018-11-07,1226.199951171875,6530.14013671875,87714.0,0.28
2018-11-08,1222.9000244140625,6453.72021484375,85620.0,0.28
2018-11-09,1206.4000244140625,6385.6201171875,85641.0,0.28
2018-11-12,1201.300048828125,6371.27001953125,85525.0,0.28
2018-11-13,1199.199951171875,6359.490234375,84914.0,0.28
2018-11-14,1207.9000244140625,5738.35009765625,85973.0,0.28
2018-11-16,1220.800048828125,5575.5498046875,88515.0,0.28
2018-11-19,1223.0999755859375,4871.490234375,87901.0,0.28
2018-11-21,1225.800048828125,4602.169921875,87269.0,0.28
2018-11-23,1221.0,4347.10986328125,86230.0,0.28
2018-11-26,1220.199951171875,3779.1298828125,85547.0,0.28
2018-11-27,1211.199951171875,3820.719970703125,87891.0,0.28
2018-11-28,1221.4000244140625,4257.419921875,89251.0,0.28
2018-11-29,1224.0999755859375,4278.8466796875,89710.0,0.28
2018-11-30,1220.199951171875,4017.2685546875,89504.0,0.28
2018-12-03,1233.9000244140625,3894.130859375,89820.0,0.44
2018-12-04,1241.0999755859375,3956.893798828125,88624.0,0.44
2018-12-06,1238.0999755859375,3521.101806640625,88846.0,0.44
2018-12-07,1246.800048828125,3419.937255859375,88115.0,0.44
2018-12-10,1243.699951171875,3502.656005859375,85915.0,0.44
2018-12-11,1241.9000244140625,3424.588134765625,86420.0,0.44
2018-12-12,1244.4000244140625,3486.9501953125,86977.0,0.44
2018-12-13,1242.699951171875,3313.67724609375,87838.0,0.44
2018-12-14,1237.0,3242.48486328125,87450.0,0.44
2018-12-17,1247.4000244140625,3545.86474609375,86400.0,0.44
2018-12-18,1249.199951171875,3696.05908203125,86610.0,0.44
2018-12-19,1252.0999755859375,3745.95068359375,85674.0,0.44
2018-12-20,1263.5999755859375,4134.44140625,85269.0,0.44
2018-12-21,1253.800048828125,3896.543701171875,85697.0,0.44
2018-12-26,1269.199951171875,3857.297607421875,85136.0,0.44
2018-12-27,1277.300048828125,3654.83349609375,85460.0,0.44
2018-12-28,1279.9000244140625,3923.918701171875,87887.0,0.44
2019-01-02,1281.0,3943.409423828125,91012.0,0.38
2019-01-03,1291.800048828125,3836.7412109375,91564.0,0.38
2019-01-04,1282.699951171875,3857.717529296875,91841.0,0.38
2019-01-07,1286.800048828125,4025.248291015625,91699.0,0.38
2019-01-08,1283.199951171875,4030.847900390625,92032.0,0.38
2019-01-09,1289.300048828125,4035.29638671875,93613.0,0.38
2019-01-10,1284.699951171875,3678.924560546875,93806.0,0.38
2019-01-11,1287.0999755859375,3687.365478515625,93658.0,0.38
2019-01-14,1289.0999755859375,3706.05224609375,94474.0,0.38
2019-01-15,1286.199951171875,3630.67529296875,94056.0,0.38
2019-01-16,1291.5999755859375,3655.0068359375,94393.0,0.38
2019-01-17,1291.0,3678.56396484375,95351.0,0.38
2019-01-18,1281.300048828125,3657.83935546875,96097.0,0.38
2019-01-22,1282.5,3604.5771484375,95103.0,0.38
2019-01-23,1283.0999755859375,3585.123046875,96558.0,0.38
2019-01-24,1279.0999755859375,3600.865478515625,97677.0,0.38
2019-01-28,1302.4000244140625,3470.450439453125,95444.0,0.38
2019-01-29,1308.199951171875,3448.116943359375,95639.0,0.38
2019-01-30,1309.9000244140625,3486.181640625,96996.0,0.38
2019-01-31,1319.699951171875,3457.792724609375,97394.0,0.38
2019-02-01,1316.9000244140625,3487.9453125,97861.0,0.33
2019-02-04,1314.300048828125,3459.154052734375,98589.0,0.33
2019-02-05,1314.199951171875,3466.357421875,98311.0,0.33
2019-02-06,1309.5,3413.767822265625,94636.0,0.33
2019-02-07,1309.4000244140625,3399.4716796875,94406.0,0.33
2019-02-08,1313.699951171875,3666.7802734375,95343.0,0.33
2019-02-11,1307.0,3648.4306640625,94413.0,0.33
2019-02-12,1309.199951171875,3653.528564453125,96168.0,0.33
2019-02-13,1310.800048828125,3632.070556640625,95842.0,0.33
2019-02-14,1309.800048828125,3616.880859375,98015.0,0.33
2019-02-15,1318.0999755859375,3620.810791015625,97526.0,0.33
2019-02-19,1340.0999755859375,3947.094482421875,97659.0,0.33
2019-02-20,1343.300048828125,3999.820556640625,96545.0,0.33
2019-02-21,1323.5,3954.1181640625,96932.0,0.33
2019-02-22,1329.199951171875,4005.526611328125,97886.0,0.33
2019-02-25,1325.9000244140625,3882.6962890625,97240.0,0.33
2019-02-26,1325.0999755859375,3854.35791015625,97603.0,0.33
2019-02-27,1317.699951171875,3851.04736328125,97307.0,0.33
2019-02-28,1312.800048828125,3854.785400390625,95584.0,0.33
2019-03-01,1296.4000244140625,3859.583740234375,94604.0,0.25
2019-03-06,1284.9000244140625,3903.942626953125,94217.0,0.25
2019-03-07,1283.800048828125,3911.484375,94340.0,0.25
2019-03-08,1297.0,3901.131591796875,95365.0,0.25
2019-03-11,1288.800048828125,3905.227294921875,98027.0,0.25
2019-03-12,1296.300048828125,3909.15625,97828.0,0.25
2019-03-13,1307.5,3906.71728515625,98904.0,0.25
2019-03-14,1293.4000244140625,3924.369140625,98605.0,0.25
2019-03-15,1301.800048828125,3960.9111328125,99137.0,0.25
2019-03-18,1300.300048828125,4032.50732421875,99994.0,0.25
2019-03-19,1305.0,4071.190185546875,99588.0,0.25
2019-03-20,1300.5,4087.476318359375,98041.0,0.25
2019-03-21,1306.0999755859375,4029.326904296875,96729.0,0.25
2019-03-22,1311.5999755859375,4023.96826171875,93735.0,0.25
2019-03-25,1321.9000244140625,3963.070556640625,93662.0,0.25
2019-03-26,1314.300048828125,3985.080810546875,95307.0,0.25
2019-03-27,1309.9000244140625,4087.066162109375,91903.0,0.25
2019-03-28,1289.800048828125,4069.107177734375,94389.0,0.25
2019-03-29,1293.0,4098.37451171875,95415.0,0.25
2019-04-01,1288.4000244140625,4158.18310546875,96054.0,0.14
2019-04-02,1290.0,4879.8779296875,95387.0,0.14
2019-04-03,1289.9000244140625,4973.02197265625,94491.0,0.14
